date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:44	246901/246901	---M--	200	added ('OK')	image/png	etag:%22626f8f79-3c475%22	https://new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_2.png	(from https://new.novardis.com/en/project/mvideo/)
12:53:44	468703/468703	---M--	200	added ('OK')	image/png	etag:%22626f8f7f-726df%22	https://new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_5.png	(from https://new.novardis.com/en/project/mvideo/)
12:53:45	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:44%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/mvideo/)
12:53:45	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:44%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/mvideo/)
12:53:45	438985/438985	---M--	200	added ('OK')	image/png	etag:%22626baa90-6b2c9%22	https://new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Biocad_gal_5.png	(from https://new.novardis.com/en/project/biocad/)
12:53:46	297788/297788	---M--	200	added ('OK')	image/png	etag:%22626f8f7d-48b3c%22	https://new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Mvideo_gal_4.png	(from https://new.novardis.com/en/project/mvideo/)
12:53:46	422523/422523	---M--	200	added ('OK')	image/png	etag:%22626baa9c-6727b%22	https://new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_3.png	(from https://new.novardis.com/en/project/lenta-2-2/)
12:53:46	507808/507808	---M--	200	added ('OK')	image/png	etag:%22626baa9d-7bfa0%22	https://new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_5.png	(from https://new.novardis.com/en/project/lenta-2-2/)
12:53:47	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:46%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/lenta-2-2/)
12:53:47	536809/536809	---M--	200	added ('OK')	image/png	etag:%22626baa9a-830e9%22	https://new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_1.png	(from https://new.novardis.com/en/project/lenta-2-2/)
12:53:47	348055/348055	---M--	200	added ('OK')	image/png	etag:%22626baa9c-54f97%22	https://new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_4.png	(from https://new.novardis.com/en/project/lenta-2-2/)
12:53:47	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:46%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/lenta-2-2/)
12:53:47	402880/402880	---M--	200	added ('OK')	image/png	etag:%22626baa9b-625c0%22	https://new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Lenta_gal_2.png	(from https://new.novardis.com/en/project/lenta-2-2/)
12:53:48	397700/397700	---M--	200	added ('OK')	image/png	etag:%22626baa99-61184%22	https://new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_3.png	(from https://new.novardis.com/en/project/heineken/)
12:53:48	455716/455716	---M--	200	added ('OK')	image/png	etag:%22626baa98-6f424%22	https://new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_1.png	(from https://new.novardis.com/en/project/heineken/)
12:53:48	410899/410899	---M--	200	added ('OK')	image/png	etag:%22626baa9a-64513%22	https://new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_5.png	(from https://new.novardis.com/en/project/heineken/)
12:53:49	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:48%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/heineken/)
12:53:49	494222/494222	---M--	200	added ('OK')	image/png	etag:%22626baa98-78a8e%22	https://new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_2.png	(from https://new.novardis.com/en/project/heineken/)
12:53:49	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:48%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/heineken/)
12:53:49	368413/368413	---M--	200	added ('OK')	image/png	etag:%22626baa92-59f1d%22	https://new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_2.png	(from https://new.novardis.com/en/project/faberlic/)
12:53:50	416232/416232	---M--	200	added ('OK')	image/png	etag:%22626baa92-659e8%22	https://new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_1.png	(from https://new.novardis.com/en/project/faberlic/)
12:53:50	620044/620044	---M--	200	added ('OK')	image/png	etag:%22626baa99-9760c%22	https://new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Heineken_gal_4.png	(from https://new.novardis.com/en/project/heineken/)
12:53:50	279581/279581	---M--	200	added ('OK')	image/png	etag:%22626baa94-4441d%22	https://new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_4.png	(from https://new.novardis.com/en/project/faberlic/)
12:53:50	398979/398979	---M--	200	added ('OK')	image/png	etag:%22626baa93-61683%22	https://new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_3.png	(from https://new.novardis.com/en/project/faberlic/)
12:53:50	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:50%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/faberlic/)
12:53:51	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:50%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/faberlic/)
12:53:51	440901/440901	---M--	200	added ('OK')	image/png	etag:%22626baa94-6ba45%22	https://new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Fabelic_gal_5.png	(from https://new.novardis.com/en/project/faberlic/)
12:53:51	461856/461856	---M--	200	added ('OK')	image/png	etag:%22626bb235-70c20%22	https://new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_1-1.png	(from https://new.novardis.com/en/project/severstal/)
12:53:52	446702/446702	---M--	200	added ('OK')	image/png	etag:%22626bb236-6d0ee%22	https://new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_2-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_2-1.png	(from https://new.novardis.com/en/project/severstal/)
12:53:52	390001/390001	---M--	200	added ('OK')	image/png	etag:%22626bb237-5f371%22	https://new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_3-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_3-1.png	(from https://new.novardis.com/en/project/severstal/)
12:53:53	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:52%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/severstal/)
12:53:53	603036/603036	---M--	200	added ('OK')	image/png	etag:%22626bb238-9339c%22	https://new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_5-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_5-1.png	(from https://new.novardis.com/en/project/severstal/)
12:53:53	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:52%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/severstal/)
12:53:53	454752/454752	---M--	200	added ('OK')	image/png	etag:%22626bb237-6f060%22	https://new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_4-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Severstal_gal_4-1.png	(from https://new.novardis.com/en/project/severstal/)
12:53:53	383649/383649	---M--	200	added ('OK')	image/png	etag:%22626a4645-5daa1%22	https://new.novardis.com/wp-content/themes/novardis/assets/images/png/top1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/themes/novardis/assets/images/png/top1.png	(from https://new.novardis.com/en/company/team/)
12:53:54	242699/242699	---M--	200	added ('OK')	image/png	etag:%22626a4645-3b40b%22	https://new.novardis.com/wp-content/uploads/2022/04/1_Igor.M.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/1_Igor.M.png	(from https://new.novardis.com/en/company/team/)
12:53:54	351437/351437	---M--	200	added ('OK')	image/png	etag:%22626a4645-55ccd%22	https://new.novardis.com/wp-content/themes/novardis/assets/images/png/top2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/themes/novardis/assets/images/png/top2.png	(from https://new.novardis.com/en/company/team/)
12:53:54	1446981/1446981	---M--	200	added ('OK')	image/png	etag:%22626a4645-161445%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%91%d0%b0%d0%bd_%d0%ba%d0%be%d0%bc%d0%bc%d0%b0%d0%bd%d0%b4%d0%b0.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%91%d0%b0%d0%bd_%d0%ba%d0%be%d0%bc%d0%bc%d0%b0%d0%bd%d0%b4%d0%b0.png	(from https://new.novardis.com/en/company/team/)
12:53:55	225784/225784	---M--	200	added ('OK')	image/png	etag:%22626a4645-371f8%22	https://new.novardis.com/wp-content/uploads/2022/04/4_PavSol.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/4_PavSol.png	(from https://new.novardis.com/en/company/team/)
12:53:55	304450/304450	---M--	200	added ('OK')	image/png	etag:%22626a4645-4a542%22	https://new.novardis.com/wp-content/uploads/2022/04/3_AndG.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/3_AndG.png	(from https://new.novardis.com/en/company/team/)
12:53:55	261447/261447	---M--	200	added ('OK')	image/png	etag:%22626a4645-3fd47%22	https://new.novardis.com/wp-content/uploads/2022/04/5_KK.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/5_KK.png	(from https://new.novardis.com/en/company/team/)
12:53:55	340516/340516	---M--	200	added ('OK')	image/png	etag:%22626a4645-53224%22	https://new.novardis.com/wp-content/uploads/2022/04/2_Alex_K.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/2_Alex_K.png	(from https://new.novardis.com/en/company/team/)
12:53:55	471536/471536	---M--	200	added ('OK')	image/png	etag:%22626a4645-731f0%22	https://new.novardis.com/wp-content/themes/novardis/assets/images/png/team_widget.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/themes/novardis/assets/images/png/team_widget.png	(from https://new.novardis.com/en/company/team/)
12:53:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:55%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/company/team/)
12:53:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:55%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/company/team/)
12:53:56	1171011/1171011	---M--	200	added ('OK')	image/png	etag:%22626a4645-11de43%22	https://new.novardis.com/wp-content/uploads/2022/04/Main-PRJ-mob.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Main-PRJ-mob.png	(from https://new.novardis.com/en/company/team/)
12:53:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:56%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/feedback/)
12:53:56	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:56%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/feedback/)
12:53:57	1167/1167	---M--	200	added ('OK')	image/png	etag:%22626a4645-48f%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9a%d0%be%d0%bd%d1%82%d1%80%d0%be%d0%bb%d1%8c-%e2%84%962.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9a%d0%be%d0%bd%d1%82%d1%80%d0%be%d0%bb%d1%8c-%e2%84%962.png	(from https://new.novardis.com/en/solution/transportation-management-sap-tm/)
12:53:57	437/437	---M--	200	added ('OK')	image/png	etag:%22626a4645-1b5%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9a%d1%80%d1%83%d0%b6%d0%be%d0%ba-4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9a%d1%80%d1%83%d0%b6%d0%be%d0%ba-4.png	(from https://new.novardis.com/en/solution/transportation-management-sap-tm/)
12:53:57	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:57%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/transportation-management-sap-tm/)
12:53:58	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:57%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/transportation-management-sap-tm/)
12:53:58	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:57%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/vacancy/)
12:53:58	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:58%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/vacancy/)
12:53:58	357681/357681	---M--	200	added ('OK')	image/png	etag:%2262865e33-57531%22	https://new.novardis.com/wp-content/themes/novardis/assets/images/png/stazh_bg.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/themes/novardis/assets/images/png/stazh_bg.png	(from https://new.novardis.com/en/internship/)
12:53:59	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:58%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/internship/)
12:53:59	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:58%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/internship/)
12:53:59	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:59%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/map/)
12:53:59	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:59%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/map/)
12:54:00	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:23:59%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/privacy/)
12:54:00	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:00%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/privacy/)
12:54:00	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:00%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/terms-of-use/)
12:54:01	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:00%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/terms-of-use/)
12:54:01	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:00%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/cookie/)
12:54:01	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:01%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/cookie/)
12:54:02	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:01%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/search/)
12:54:02	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:01%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/search/)
12:54:02	1858/1858	---M--	200	added ('OK')	image/png	etag:%22626a4645-742%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%ba%d0%be%d1%80%d0%be%d1%81%d1%82%d1%8c-%e2%84%961.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%ba%d0%be%d1%80%d0%be%d1%81%d1%82%d1%8c-%e2%84%961.png	(from https://new.novardis.com/en/solution/ecom-sap-commerce-cloud/)
12:54:02	1074/1074	---M--	200	added ('OK')	image/png	etag:%22626a4645-432%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9e%d1%82%d1%80%d0%b0%d1%81%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d1%81%d0%bf%d0%b5%d1%86%d0%b8%d1%84%d0%b8%d0%ba%d0%b0.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9e%d1%82%d1%80%d0%b0%d1%81%d0%bb%d0%b5%d0%b2%d0%b0%d1%8f-%d1%81%d0%bf%d0%b5%d1%86%d0%b8%d1%84%d0%b8%d0%ba%d0%b0.png	(from https://new.novardis.com/en/solution/ecom-sap-commerce-cloud/)
12:54:03	1707/1707	---M--	200	added ('OK')	image/png	etag:%22626a4645-6ab%22	https://new.novardis.com/wp-content/uploads/2022/04/Best-practices.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Best-practices.png	(from https://new.novardis.com/en/solution/ecom-sap-commerce-cloud/)
12:54:03	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:02%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-sap-commerce-cloud/)
12:54:03	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:03%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-sap-commerce-cloud/)
12:54:04	1706/1706	---M--	200	added ('OK')	image/png	etag:%22626a4645-6aa%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0.png	(from https://new.novardis.com/en/solution/ecom-sap-marketing-cloud/)
12:54:04	1096/1096	---M--	200	added ('OK')	image/png	etag:%22626a4645-448%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a3%d0%bb%d1%83%d1%87%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d1%84%d0%b8%d0%bd.-%d0%bf%d0%be%d0%ba%d0%b0%d0%b7%d0%b0%d1%82%d0%b5%d0%bb%d0%b5%d0%b9-%e2%84%962.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a3%d0%bb%d1%83%d1%87%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d1%84%d0%b8%d0%bd.-%d0%bf%d0%be%d0%ba%d0%b0%d0%b7%d0%b0%d1%82%d0%b5%d0%bb%d0%b5%d0%b9-%e2%84%962.png	(from https://new.novardis.com/en/solution/ecom-sap-marketing-cloud/)
12:54:04	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:03%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-sap-marketing-cloud/)
12:54:04	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:04%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-sap-marketing-cloud/)
